销售价格,卧室数,浴室数,居住面积,土地面积,楼层数,视野,成色,建筑设计水平,建筑年份,纬度,经度,附近15间房屋平均居住面积,附近15间房屋平均土地面积,每间卧室平均浴室数,有无地下室,距最近优质啤酒厂的距离,距医院的交通距离,销售年份,销售季度,是否位于西雅图,最近一次翻新距今年份,是否邻近海岸
289950,3,2.5,1960,3480,2,0,3,7,2004,47.4802,-122.18,2560,3500,1.2,无,11.26,0.437399093,2014,Q2,否,10,否
280000,3,1.75,1360,6603,1,0,4,7,1981,47.4619,-122.168,1770,7107,1.714285714,无,12.62,0.437399093,2014,Q4,否,33,否
479950,3,2.5,2780,6000,2,0,3,9,2004,47.4569,-122.118,1940,3466,1.2,无,14.33,0.437399093,2015,Q1,否,11,否
394000,4,2.5,3000,9793,2,0,3,7,2002,47.3655,-122.028,1890,7557,1.6,无,21.89,0.437399093,2014,Q2,否,12,否
409950,2,1,990,3000,1,0,4,6,1918,47.6839,-122.345,1120,3000,2,无,1.84,0.114339897,2014,Q3,是,96,是
1000000,4,3.5,2990,4200,2,4,5,9,1925,47.593,-122.289,2390,4200,1.142857143,有,2,0.144964076,2014,Q3,是,89,是
436000,4,1,1200,6600,1.5,2,3,7,1908,47.5372,-122.382,1810,6600,4,无,5.42,0.342883388,2015,Q1,是,107,否
390000,1,1.75,1440,4920,1,0,3,7,1923,47.534,-122.376,1440,4920,0.571428571,有,5.55,0.341861552,2014,Q3,是,91,否
304400,4,2.75,2140,8100,2,0,4,7,1990,47.3075,-122.359,1960,7002,1.454545455,无,21.02,0.507470721,2014,Q3,否,24,否
780000,5,1.75,2330,3800,1.5,0,3,7,1927,47.6835,-122.308,2100,3800,2.857142857,有,2.92,0.081584593,2015,Q1,是,88,否
274000,3,1.75,1440,7198,1,0,3,7,1981,47.4333,-122.194,1550,7156,1.714285714,有,13.73,0.444468731,2014,Q3,否,33,否
315000,3,2.25,1530,7906,1,0,3,7,1980,47.4418,-122.136,1460,7875,1.333333333,有,14.62,0.437399093,2015,Q1,否,35,否
340000,5,2,1750,8220,1,0,3,7,1956,47.7694,-122.321,1210,6760,2.5,无,7.59,0.278054447,2014,Q3,是,58,否
399000,2,1,940,4800,1,0,4,6,1911,47.5756,-122.414,980,5900,2,无,4.06,0.333431944,2014,Q2,是,59,是
312500,2,1,880,6345,1,0,3,7,1919,47.5341,-122.358,1440,6345,2,无,5.39,0.327170783,2014,Q2,是,95,否
370000,3,1.75,1650,8254,1,0,5,7,1951,47.7596,-122.304,2280,9450,1.714285714,有,7.26,0.259259111,2014,Q2,是,63,否
230000,3,1.5,1900,9630,1,0,3,8,1967,47.3352,-122.344,2010,9630,2,无,19.1,0.511431829,2015,Q1,否,48,否
1280000,4,1.75,3720,8448,1,3,4,9,1947,47.6425,-122.406,2540,7064,2.285714286,有,1.45,0.185569472,2014,Q4,是,67,否
294350,3,1,1410,5120,1.5,0,3,6,1925,47.5238,-122.355,1330,5120,3,有,6.08,0.343465894,2014,Q3,是,89,否
208950,3,1,960,5700,1,0,4,5,1956,47.4983,-122.172,960,5700,3,无,10.51,0.418648795,2014,Q4,否,58,否
515000,2,1.75,1930,5570,1,0,3,8,2005,47.7173,-122.034,1810,5178,1.142857143,无,15.19,0.13224325,2014,Q4,否,9,否
965000,4,2.5,3420,9575,2,0,3,11,1994,47.5527,-122.095,3310,8192,1.6,无,11.32,0.393844328,2015,Q2,否,21,否
925000,4,2.75,3010,3400,2,2,3,9,1923,47.6142,-122.284,1940,5080,1.454545455,有,1.7,0.099774323,2015,Q1,是,6,是
654500,4,1,1780,5000,1.5,0,3,8,1947,47.6761,-122.297,2030,5000,4,无,2.89,0.06653718,2015,Q1,是,68,否
150000,2,1,1250,5208,1,0,3,7,1951,47.3063,-122.219,1030,5354,2,有,21.69,0.503535928,2015,Q1,否,64,否
585000,3,1.5,1670,5000,1.5,0,4,7,1912,47.678,-122.36,1750,5000,2,无,1.07,0.122127734,2014,Q3,是,102,否
447500,3,1.75,1950,6504,1,0,3,8,1953,47.6934,-122.328,1660,6552,1.714285714,有,2.86,0.113426125,2014,Q4,是,61,否
575000,4,2.5,2280,9491,1,0,4,7,1966,47.6297,-122.117,1560,8050,1.6,有,9.57,0.13224325,2015,Q1,否,49,否
565000,2,1.75,1740,4736,1.5,2,4,7,1907,47.5994,-122.287,2020,4215,1.142857143,有,1.81,0.135240412,2014,Q4,是,107,是
348580,3,1,1220,7876,1,0,3,7,1966,47.7317,-122.201,1340,7876,3,无,8.79,0.275708061,2014,Q2,否,48,否
459000,4,1.75,2260,9703,1,0,2,8,1978,47.6622,-122.145,2390,8455,2.285714286,有,8.87,0.13224325,2014,Q4,否,36,否
310000,4,2.5,2440,7093,2,0,3,7,1999,47.3817,-122.204,1860,6072,1.6,无,16.86,0.503535928,2014,Q3,否,15,否
210000,3,1.5,1400,9600,1,0,4,7,1964,47.2878,-122.297,2210,15000,2,无,22.47,0.501579779,2014,Q4,否,50,否
384205,3,2.75,1810,3292,2,0,3,8,2014,47.5164,-121.877,1810,2769,1.090909091,无,21.77,0.418648795,2014,Q3,否,0,否
180000,2,1,1400,4500,1,0,3,7,1922,47.4866,-122.219,1400,5500,2,有,9.92,0.427689682,2014,Q2,否,92,否
310000,2,1,1400,4500,1,0,3,7,1922,47.4866,-122.219,1400,5500,2,有,9.92,0.427689682,2014,Q4,否,92,否
427500,4,2.5,2010,6294,2,0,3,7,2000,47.776,-122.24,1870,4394,1.6,无,9.85,0.295235949,2015,Q1,否,15,否
780000,3,3,2520,2152,1.5,0,3,8,1925,47.6363,-122.371,1140,2152,1,有,0.41,0.13457674,2014,Q2,是,8,否
339950,4,2.5,2150,4000,2,0,3,7,2010,47.3655,-122.018,1610,4000,1.6,无,22.18,0.437399093,2015,Q1,否,5,否
820000,3,2.25,2880,9750,2,0,3,10,1989,47.5575,-122.119,2920,11090,1.333333333,无,10.15,0.240961112,2014,Q3,否,25,否
398000,2,2,1300,3865,1,0,3,8,2006,47.7193,-122.024,1350,4199,1,无,15.66,0.13224325,2014,Q3,否,8,否
105500,2,1,930,7740,1,0,1,5,1932,47.4611,-122.324,1620,8584,2,无,10.45,0.458044725,2014,Q3,是,82,否
445000,2,1,930,7740,1,0,1,5,1932,47.4611,-122.324,1620,8584,2,无,10.45,0.458044725,2015,Q1,是,83,否
255000,3,2,1310,8454,1,0,3,7,1994,47.3697,-122.075,1310,8454,1.5,无,20.34,0.437399093,2015,Q1,否,21,否
353500,4,2.5,1770,9239,2,0,3,7,2004,47.3512,-122.006,2150,5450,1.6,无,23.3,0.437399093,2014,Q3,否,10,否
765000,3,1,1220,7585,1,0,4,7,1954,47.6094,-122.194,1380,8918,3,无,5.9,0.240961112,2014,Q4,否,60,否
563500,4,2.5,2190,4944,2,0,3,8,1999,47.5341,-121.866,2190,5108,1.6,无,21.92,0.418648795,2015,Q1,否,16,否
439000,4,2,1800,5465,1,0,3,7,1942,47.561,-122.272,1400,5400,2,有,4.23,0.229788091,2015,Q1,是,73,是
469900,3,2.5,2270,4399,2,0,3,7,2007,47.5415,-121.884,2060,4399,1.2,无,20.98,0.418648795,2015,Q2,否,8,否
252000,3,1,1300,8184,2,0,3,6,1947,47.7469,-122.319,1120,8184,3,无,6.17,0.22609248,2015,Q2,是,68,否
495000,3,2,1769,9300,1,0,4,7,1955,47.441,-122.342,1870,10226,1.5,无,11.79,0.501567744,2014,Q2,是,5,否
327000,4,2.5,1630,5361,2,0,3,7,1999,47.5704,-122.294,1920,5046,1.6,无,3.17,0.187279832,2014,Q3,是,15,否
898000,2,2.25,2470,7658,1,0,4,8,1954,47.653,-122.416,2070,7270,0.888888889,有,1.31,0.199439316,2014,Q4,是,60,是
300000,4,2.5,2600,8572,2,0,3,8,2003,47.3155,-122.266,2170,5288,1.6,无,20.69,0.501579779,2015,Q1,否,12,否
450000,4,2.5,2240,4616,2,0,3,7,2001,47.5118,-122.194,2260,5200,1.6,有,9.14,0.393844328,2015,Q1,否,14,否
440000,3,1,1710,6556,1.5,0,4,7,1926,47.7185,-122.354,1410,6563,3,有,3.78,0.194245714,2014,Q2,是,88,否
350000,4,1.75,2140,4959,1,0,3,7,1965,47.5166,-122.266,1590,5250,2.285714286,有,7.11,0.318501114,2015,Q2,是,50,否
240000,3,2,1400,6200,1,0,3,6,1948,47.7634,-122.34,1410,7564,1.5,有,6.95,0.27659809,2014,Q2,是,66,否
460000,2,1,890,2100,1,0,4,6,1919,47.656,-122.359,1600,4250,2,有,0.83,0.087691054,2014,Q2,是,95,是
825000,4,1,1820,4000,2,0,3,8,1923,47.6259,-122.321,2050,4000,4,无,0.91,0.078005785,2014,Q3,是,91,否
479500,3,2.75,2300,4637,2,0,3,8,2008,47.5216,-121.878,2420,5699,1.090909091,无,21.62,0.418648795,2014,Q2,否,6,否
210000,2,1,1520,4700,2,0,4,7,1978,47.3187,-122.182,1140,3906,2,无,21.32,0.503535928,2015,Q2,否,37,否
445000,2,1,1440,3225,1,0,3,7,1915,47.6653,-122.338,1160,3630,2,有,1.15,0.068769838,2014,Q2,是,99,否
265000,3,1.75,1170,8148,1,0,3,7,1952,47.7479,-122.318,1200,8147,1.714285714,无,6.25,0.228245774,2014,Q3,是,62,否
399000,3,1.75,1170,8148,1,0,3,7,1952,47.7479,-122.318,1200,8147,1.714285714,无,6.25,0.228245774,2014,Q4,是,62,否
360000,4,2.5,2570,4557,2,0,3,7,2009,47.367,-122.115,2200,4500,1.6,无,19.51,0.503535928,2015,Q2,否,6,否
655000,3,2.5,2370,7916,2,0,3,9,1990,47.528,-122.171,2500,8221,1.2,无,9.11,0.393844328,2015,Q2,否,25,否
612000,5,2.5,2300,7000,1,0,3,8,1975,47.6875,-122.122,2080,7280,2,有,10.6,0.13224325,2015,Q2,否,40,否
330000,5,2.75,2390,6282,1,0,4,7,1966,47.5149,-122.263,1690,5202,1.818181818,有,7.27,0.323495748,2015,Q2,是,49,否
1030000,4,1.75,2110,6708,1,3,3,8,1941,47.67,-122.274,2140,7006,2.285714286,有,3.59,0.079286144,2015,Q2,是,74,否
550000,2,1,980,4800,1,0,4,7,1910,47.6569,-122.348,1570,2640,2,无,0.56,0.067227622,2015,Q1,是,105,否
338000,3,1.75,1250,7710,1,0,4,7,1947,47.7623,-122.317,1340,7710,1.714285714,无,7.19,0.261130868,2014,Q4,是,67,否
235000,3,1,2230,8163,1,0,3,7,1966,47.5215,-122.275,2380,6874,3,有,6.65,0.302451237,2014,Q3,是,48,否
349950,1,1,1230,9300,1.5,0,4,6,1918,47.7055,-122.348,1190,6820,1,无,3.01,0.155426107,2014,Q4,是,96,否
295000,4,2.5,1677,7209,2,0,3,7,2011,47.2957,-122.357,2236,7209,1.6,无,21.83,0.511431829,2015,Q1,否,4,否
445000,4,2.5,2990,6383,2,0,3,7,2003,47.3499,-122.027,2640,6454,1.6,无,22.77,0.437399093,2015,Q2,否,12,否
265000,3,2.5,1410,2500,2,0,3,7,2006,47.5132,-122.358,1290,5190,1.2,无,6.82,0.366124038,2014,Q3,是,8,否
597000,4,2.5,2280,2432,2,0,5,8,1921,47.6605,-122.355,1690,2099,1.6,有,0.92,0.08490697,2014,Q3,是,93,否
661000,2,1,1260,5800,1,0,4,7,1939,47.6501,-122.409,1830,5800,2,无,1.13,0.185128203,2014,Q3,是,75,否
362764,3,2,1460,4350,2,0,3,7,2008,47.696,-122.026,1740,4622,1.5,无,14.89,0.13224325,2014,Q3,否,6,否
405000,3,1.75,2020,8531,1,0,3,7,1965,47.7691,-122.199,1950,8449,1.714285714,无,10.71,0.275708061,2014,Q4,否,49,否
240000,3,1.75,1770,8571,1,0,3,8,1978,47.3109,-122.339,2120,7711,1.714285714,有,20.78,0.511431829,2014,Q4,否,36,否
249000,3,1.75,1300,8500,1,0,4,7,1964,47.209,-122.005,1410,7800,1.714285714,无,31.57,0.503535928,2014,Q3,否,50,否
580000,4,2.25,2610,7700,1,0,3,8,1977,47.5659,-122.089,2260,8266,1.777777778,有,11.28,0.240961112,2014,Q3,否,37,否
333000,4,2.5,2100,7366,2,0,3,8,1997,47.3703,-122.107,2060,7324,1.6,无,19.5,0.437399093,2014,Q3,否,17,否
230000,2,2,1340,7605,1,0,3,7,1992,47.1936,-121.981,1670,7136,1,无,33.04,0.503535928,2014,Q3,否,22,否
360500,3,1,970,6180,1,3,3,6,1974,47.5658,-122.291,1120,4500,3,无,3.52,0.198587683,2015,Q1,是,41,否
265000,3,1.75,2200,7200,1,0,3,8,1962,47.3745,-122.276,1800,8000,1.714285714,有,16.59,0.501579779,2014,Q3,否,52,否
490000,2,1,990,5000,1,0,3,7,1941,47.5666,-122.403,2250,6032,2,无,4.12,0.313113266,2014,Q4,是,73,是
600000,2,1.75,1180,5000,1,0,2,7,1925,47.6749,-122.398,1470,5000,1.142857143,有,1.05,0.169977081,2015,Q2,是,90,否
307500,3,1,980,6530,1,0,3,7,1969,47.7133,-122.213,1220,6723,3,无,7.56,0.128667689,2014,Q3,否,45,否
670000,4,2.25,2370,9636,1,0,3,8,1976,47.6497,-122.194,2350,9588,1.777777778,有,6.43,0.13224325,2014,Q4,否,38,否
440000,3,1.75,1430,8400,1,0,4,7,1961,47.6073,-122.127,1570,7800,1.714285714,无,9.04,0.134696631,2014,Q3,否,53,否
700000,4,2.5,2490,7694,2,0,3,8,1987,47.567,-122.016,2140,8126,1.6,无,14.57,0.393844328,2015,Q2,否,28,否
756100,4,2,2000,8317,1.5,0,4,8,1917,47.5394,-122.379,1390,6001,2,无,5.23,0.330885347,2015,Q1,是,98,否
830000,5,3.5,2880,3750,2,2,3,8,2001,47.5905,-122.292,2060,4000,1.428571429,有,2.03,0.146101625,2015,Q2,是,14,否
180000,3,1,1010,8863,1,0,4,6,1990,47.1955,-121.999,1090,8410,3,无,32.52,0.503535928,2014,Q4,否,24,否
775000,5,3.5,3290,5600,2,0,3,9,2004,47.7056,-122.119,3130,5600,1.428571429,有,11.22,0.13224325,2014,Q4,否,10,否
410000,3,1.75,1340,9975,1,0,4,7,1961,47.7012,-122.169,1340,10050,1.714285714,无,8.94,0.128667689,2014,Q4,否,53,否
339995,4,2.5,2180,5367,2,0,3,7,2000,47.3775,-122.022,2180,5130,1.6,无,21.43,0.437399093,2014,Q4,否,14,否
1160000,5,1.75,2870,9680,1,4,5,9,1966,47.6122,-122.111,2940,9729,2.857142857,有,9.78,0.13224325,2015,Q1,否,49,是
440000,3,2.75,2070,9697,2,0,4,7,1929,47.4327,-122.283,2000,14436,1.090909091,有,12.56,0.501579779,2014,Q3,是,85,否
275000,2,1.75,930,7080,1,0,3,6,1923,47.5224,-122.36,1100,7680,1.142857143,无,6.2,0.350598301,2014,Q3,是,8,否
766000,3,2.5,2270,9822,2,0,3,9,1988,47.6685,-122.137,2790,8089,1.2,无,9.38,0.13224325,2014,Q3,否,26,否
231500,3,2.25,1630,7900,1,0,4,7,1973,47.3076,-122.377,1630,8200,1.333333333,有,21.06,0.508931224,2014,Q3,否,41,否
265000,4,1.75,1970,8390,1,0,3,7,1955,47.4861,-122.251,1710,10890,2.285714286,有,9.33,0.394570002,2015,Q1,是,60,否
325000,2,1,790,6000,1,0,3,7,1948,47.5543,-122.273,960,6000,2,无,4.6,0.242416547,2014,Q4,是,66,否
364500,3,1.75,1740,8424,1,0,5,7,1954,47.7508,-122.352,1370,8424,1.714285714,有,5.98,0.262073949,2014,Q3,是,60,否
322500,2,1,1130,8184,1,0,3,6,1947,47.7473,-122.32,1010,8184,2,无,6.18,0.228829302,2015,Q1,是,68,否
338900,3,1.75,1180,4000,1,0,3,7,1929,47.5226,-122.284,1430,4000,1.714285714,有,6.45,0.299512185,2015,Q2,是,86,否
910000,5,2.5,2350,4000,2,0,3,9,1993,47.6265,-122.296,1840,4000,2,无,1.48,0.061712801,2014,Q2,是,21,否
1020000,5,2.5,2350,4000,2,0,3,9,1993,47.6265,-122.296,1840,4000,2,无,1.48,0.061712801,2015,Q2,是,22,否
459950,3,1.75,1850,6869,1,2,5,6,1919,47.4648,-122.363,1850,10096,1.714285714,有,10.18,0.475958281,2014,Q2,是,80,否
584950,4,3,3220,6224,1.5,0,3,9,2009,47.4813,-122.129,2950,6224,1.333333333,无,12.75,0.437399093,2014,Q4,否,5,否
270000,3,2.5,1430,8470,1,0,3,7,1992,47.1943,-121.991,1670,8418,1.2,有,32.77,0.503535928,2015,Q2,否,23,否
750000,4,2.5,3210,8938,2,0,3,10,2005,47.582,-121.971,3740,8108,1.6,无,16.46,0.240961112,2014,Q4,否,9,否
325000,3,2.5,2260,8120,2,0,3,8,2004,47.2924,-122.357,2250,7784,1.2,无,22.06,0.511431829,2015,Q1,否,11,否
810000,5,3.25,3290,6422,2,0,3,9,2012,47.5933,-122.061,3210,6891,1.538461538,无,12.19,0.240961112,2014,Q4,否,2,否
409000,2,2.25,1640,2128,2,0,4,8,1974,47.753,-122.252,1640,2128,0.888888889,无,8.28,0.275708061,2014,Q3,否,40,是
400000,4,1.75,1580,5340,1,0,3,7,1947,47.6003,-122.306,830,980,2.285714286,有,1.09,0.119680238,2014,Q2,是,67,否
530000,4,2.25,1940,8270,2,0,5,7,1962,47.7567,-122.333,1800,7743,1.777777778,无,6.58,0.259530544,2015,Q2,是,53,否
580000,3,2.25,1580,8506,2,0,3,7,1987,47.686,-122.185,2253,8515,1.333333333,无,7.86,0.128667689,2015,Q1,否,28,否
272000,4,2.75,1810,7350,1,0,4,7,1980,47.3703,-122.171,1750,7350,1.454545455,有,18.15,0.503535928,2014,Q4,否,34,否
464000,3,2.5,1770,5146,2,0,3,8,1992,47.5704,-121.999,1870,5146,1.2,无,15.3,0.240961112,2015,Q1,否,23,否
471001,3,1.75,1800,6000,1,0,5,7,1905,47.6867,-122.349,1800,3000,1.714285714,有,1.86,0.120069118,2014,Q2,是,109,否
358000,3,1,940,6695,1,0,4,6,1959,47.6195,-122.12,1230,7400,3,无,9.37,0.13224325,2014,Q3,否,55,否
510000,3,2.25,2340,6183,1,0,3,7,1929,47.6979,-122.31,1970,6183,1.333333333,有,3.71,0.11143576,2014,Q3,是,85,否
86500,3,1,840,9480,1,0,3,6,1960,47.3277,-122.341,840,9420,3,无,19.61,0.511431829,2014,Q3,否,54,否
199950,3,1,840,9480,1,0,3,6,1960,47.3277,-122.341,840,9420,3,无,19.61,0.511431829,2015,Q2,否,55,否
850000,3,2.75,3180,3680,2,0,4,9,1918,47.577,-122.38,2000,3680,1.090909091,有,2.89,0.280958869,2015,Q1,是,97,否
542000,4,2.5,2020,3440,1.5,0,4,7,1928,47.6885,-122.376,1520,5080,1.6,有,1.6,0.163107797,2014,Q3,是,86,否
102500,2,1,820,4320,1,0,3,5,1937,47.514,-122.359,780,7424,2,无,6.77,0.365371738,2014,Q3,是,77,否
216000,2,1,710,5120,1,0,3,6,1918,47.5224,-122.357,1150,1252,2,无,6.19,0.348353051,2015,Q1,是,97,否
340000,3,1,980,7228,1.5,0,3,7,1946,47.7294,-122.353,1070,7228,3,无,4.52,0.223317718,2014,Q3,是,68,否
505000,3,1,1100,5400,1.5,0,3,7,1908,47.6604,-122.396,1770,4400,3,无,0.27,0.164810107,2014,Q4,是,106,是
372000,5,2.5,2840,6010,2,0,3,8,2003,47.3161,-122.27,2740,5509,2,无,20.63,0.501579779,2015,Q2,否,12,否
263850,4,2.25,2300,7524,2,0,4,8,1978,47.313,-122.388,2270,8025,1.777777778,无,20.73,0.508931224,2014,Q3,否,36,否
325000,4,2.5,2280,9899,2,0,3,8,1987,47.461,-122.148,1970,9451,1.6,无,13.22,0.437399093,2014,Q4,否,27,否
289000,2,1,1010,7740,1,0,3,6,1924,47.5323,-122.355,1030,6000,2,有,5.5,0.324600382,2014,Q4,是,90,否
364000,3,2.25,1420,6600,1,0,3,7,1987,47.77,-122.265,1920,7902,1.333333333,有,8.81,0.297557499,2015,Q1,否,28,否
610000,4,2.5,2100,8800,1,0,5,8,1980,47.6909,-122.186,2100,9000,1.6,有,7.94,0.128667689,2014,Q3,否,34,否
402500,3,2.25,2160,9540,2,0,3,8,1979,47.7668,-122.243,1720,12593,1.333333333,无,9.27,0.275708061,2015,Q2,否,36,否
375000,2,1,820,6250,1,0,4,5,1922,47.5479,-122.384,1300,6250,2,无,4.76,0.316399701,2014,Q2,是,92,否
537500,5,2.5,4340,9108,1,0,5,8,1979,47.5384,-122.276,2030,6812,2,有,5.54,0.266418291,2015,Q1,是,36,否
375000,3,1.75,2100,9066,1,0,3,8,1962,47.4294,-122.292,2000,9132,1.714285714,有,12.73,0.532821775,2014,Q3,是,52,否
293550,4,1.75,1250,8840,1,0,4,7,1979,47.4138,-122.317,1410,8378,2.285714286,有,13.73,0.498346866,2014,Q3,是,35,否
225000,2,2.5,1360,2693,2,0,3,6,2003,47.3492,-122.025,1360,2693,0.8,无,22.86,0.437399093,2014,Q3,否,11,否
185000,4,1,1400,8684,1.5,0,3,7,1957,47.4887,-122.344,1520,8712,4,无,8.49,0.401413905,2015,Q1,是,58,否
402000,3,1.5,1450,7375,1,0,3,7,1968,47.7212,-122.179,1350,7440,2,有,9.18,0.128667689,2014,Q2,否,46,否
549000,2,2.5,1380,953,3,0,3,9,2006,47.6654,-122.355,1430,3400,0.8,无,0.85,0.095006445,2014,Q2,是,8,否
705000,2,2,1650,6840,1.5,0,5,7,1916,47.6512,-122.338,1700,4560,1,无,0.33,0.053190038,2014,Q4,是,98,否
191000,3,1,840,5525,1,0,5,6,1969,47.3607,-122.085,920,5330,3,无,20.6,0.437399093,2015,Q2,否,46,否
480000,3,1.75,1710,4080,1,0,4,7,1979,47.5563,-122.392,1200,4080,1.714285714,有,4.4,0.307573621,2014,Q3,是,35,否
220000,3,1,820,5200,1,0,4,6,1977,47.363,-122.094,1120,5200,3,无,20.25,0.437399093,2015,Q1,否,38,否
592000,3,1.75,1560,7424,1,0,5,8,1940,47.6981,-122.374,1370,7424,1.714285714,无,2.26,0.178908229,2014,Q4,是,74,否
775000,4,2.5,3060,6826,2,0,3,9,2004,47.7006,-122.112,3110,6932,1.6,无,11.41,0.13224325,2014,Q4,否,10,否
320000,3,2.5,1680,4584,2,0,3,7,2003,47.4794,-122.182,2160,4621,1.2,无,11.25,0.437399093,2014,Q3,否,11,否
640000,3,2.5,2390,8315,2,0,4,9,1990,47.6271,-122.028,2370,7816,1.2,无,13.69,0.13224325,2014,Q3,否,24,否
253200,3,1,1360,5840,1,0,4,5,1953,47.4945,-122.166,1250,6708,3,无,10.9,0.418648795,2015,Q2,否,62,否
228000,2,1,1800,9236,1,0,3,7,1954,47.3792,-122.198,1730,5701,2,无,17.12,0.503535928,2014,Q3,否,60,否
325000,3,1,1160,9525,1,0,4,7,1968,47.7431,-122.073,1160,10640,3,无,14.23,0.128667689,2014,Q4,否,46,否
300000,4,2.25,1660,3200,2,0,3,7,2011,47.3666,-122.019,1960,3558,1.777777778,无,22.09,0.437399093,2015,Q1,否,4,否
418000,3,2,1410,6030,1.5,0,4,7,1930,47.6994,-122.347,1410,6300,1.5,无,2.65,0.141953324,2014,Q2,是,84,否
415000,4,1.75,2230,9625,1,4,3,8,1955,47.508,-122.244,2300,8211,2.285714286,有,8.07,0.361352922,2014,Q4,是,59,是
384000,3,2.5,1700,4000,2,0,3,7,2003,47.5327,-121.871,1700,4417,1.2,无,21.72,0.418648795,2014,Q2,否,11,否
325000,3,2.5,2070,8337,2,0,3,8,1997,47.3658,-122.176,2030,7248,1.2,无,18.35,0.503535928,2014,Q2,否,17,否
760000,4,2.25,3040,9690,1,0,4,9,1978,47.5923,-122.169,2430,9690,1.777777778,有,7.21,0.240961112,2014,Q4,否,36,否
168000,2,1.5,1220,3568,1.5,0,4,8,1976,47.3804,-122.318,1180,3678,1.333333333,无,16.02,0.498346866,2014,Q2,是,38,否
405000,3,1,960,3960,1,0,3,7,1943,47.6465,-122.404,1550,6050,3,无,1.16,0.170786086,2014,Q4,是,71,否
549000,3,2,1560,5130,1,0,5,7,1915,47.6913,-122.333,1560,4500,1.5,有,2.59,0.111321928,2014,Q3,是,99,否
550000,2,1.5,900,5750,1,2,3,7,1940,47.5623,-122.384,1300,1413,1.333333333,无,3.86,0.28776349,2015,Q1,是,75,否
389000,4,1.75,2400,7700,1.5,0,4,7,1927,47.7125,-122.332,1530,7700,2.285714286,有,3.78,0.159685442,2014,Q3,是,87,否
273500,4,2.75,1300,9638,1,0,2,7,1983,47.3683,-122.109,1670,9638,1.454545455,无,19.57,0.503535928,2015,Q2,否,32,否
199000,2,1,720,7200,1,0,5,6,1943,47.4763,-122.177,970,8027,2,无,11.56,0.437399093,2014,Q2,否,71,否
435000,4,2.5,2940,7590,2,0,3,9,1991,47.4341,-122.16,2550,8360,1.6,无,14.44,0.437399093,2014,Q4,否,23,否
400000,3,2.5,2020,3000,1,0,4,6,1910,47.5621,-122.291,1670,3000,1.2,有,3.76,0.206386771,2014,Q3,是,104,否
395000,3,1,950,6951,1,0,4,7,1950,47.7263,-122.3,1410,7200,3,无,5.42,0.182166488,2015,Q2,是,65,否
575000,2,1,1250,4320,1,0,4,7,1911,47.6549,-122.352,1520,4320,2,有,0.53,0.075877461,2015,Q1,是,104,否
515000,3,1.75,1300,5120,1.5,0,4,6,1925,47.5589,-122.394,1090,5124,1.714285714,无,4.3,0.307423625,2015,Q2,是,90,否
618250,4,3.25,2520,3360,1.5,0,4,8,1931,47.6801,-122.315,1730,3360,1.230769231,有,2.54,0.072985649,2014,Q2,是,83,否
245000,3,1.5,1330,7125,2,0,3,7,1968,47.7308,-122.194,1570,7350,2,无,9,0.275708061,2015,Q1,否,47,否
690000,3,2.75,2480,3240,1.5,0,3,9,1929,47.6399,-122.311,2160,3240,1.090909091,有,1.69,0.033889684,2014,Q4,是,85,是
280000,3,1.75,1770,8240,1,0,4,7,1978,47.3066,-122.378,2060,8250,1.714285714,有,21.13,0.508931224,2014,Q4,否,36,否
320000,3,2.25,1650,7047,2,0,3,7,1994,47.3826,-122.027,2010,7763,1.333333333,无,21.01,0.437399093,2015,Q1,否,21,否
355000,4,3,2580,9601,2,0,4,7,1992,47.3726,-122.433,1900,10092,1.333333333,有,17.02,0.527776771,2015,Q1,否,23,是
550000,1,1,2880,7560,1,0,3,7,1925,47.537,-122.375,1400,5040,1,有,5.34,0.33495834,2014,Q3,是,0,否
765000,4,2.75,2660,4500,1.5,0,5,8,1909,47.6864,-122.347,1830,4000,1.454545455,有,1.9,0.118664549,2014,Q4,是,105,否
430000,3,1,1560,5225,1.5,0,3,7,1927,47.5554,-122.279,1560,5322,3,有,4.4,0.231722791,2014,Q4,是,87,否
950000,3,2.5,3080,8448,2,2,3,9,2000,47.6469,-122.389,2500,6400,1.2,无,0.95,0.147375301,2014,Q3,是,14,否
525000,4,1.75,2540,7200,1,0,4,7,1947,47.5579,-122.271,1650,7200,2.285714286,有,4.43,0.238553873,2014,Q4,是,67,否
300000,6,2.5,3080,8163,1,0,3,7,1985,47.3859,-122.221,1850,8658,2.4,有,16.34,0.503535928,2014,Q4,否,29,否
345000,3,2.75,2190,7258,2,0,3,8,2000,47.3486,-122.301,2190,8645,1.090909091,无,18.27,0.501579779,2015,Q2,否,15,否
295000,4,2.25,1830,5720,2,0,3,7,2003,47.3604,-122.179,1960,5754,1.777777778,无,18.64,0.503535928,2014,Q3,否,11,否
775000,4,4,3180,7650,2,0,3,8,1920,47.6887,-122.319,2000,4080,1,有,2.98,0.095765611,2014,Q4,是,94,否
380000,3,2.5,1880,6047,2,0,3,8,1993,47.3722,-122.044,2120,7188,1.2,无,21.06,0.437399093,2015,Q1,否,22,否
550000,3,1,1140,8180,1,0,3,7,1959,47.5851,-122.172,1510,8588,3,无,7.19,0.240961112,2015,Q2,否,56,否
