销售日期,销售价格,卧室数,浴室数,居住面积,土地面积,楼层数,是否海景房,视野,成色,建筑设计水平,地上建筑面积,地下建筑面积,建筑年份,翻新年份,邮编,纬度,经度,附近15间房屋平均居住面积,附近15间房屋平均土地面积,每间卧室平均浴室数,有无地下室,距最近优质啤酒厂的距离,距海岸线的最近距离,距医院的交通距离
4/9/2015,465000.0,3,1.0,800,3060,1.5,0.0,0.0,4,6,800,0.0,1903,0.0,98117,47.6769,-122.389,1180,3060,3.0,0.0,1.08,0.644429817,0.159897662
3/24/2015,354950.0,3,1.0,970,5922,1.5,0.0,0.0,3,7,970,0.0,1949,0.0,98125,47.718999999999994,-122.321,1730,6128,3.0,0.0,4.43,2.482945439,0.164546719
11/7/2014,980000.0,4,3.25,3720,7150,2.0,0.0,2.0,3,11,3720,0.0,2007,0.0,98027,47.5359,-122.069,4040,7442,1.2307692307692308,0.0,12.89,1.357158815,0.415300639
9/5/2014,500000.0,3,2.25,2010,7447,2.0,0.0,0.0,3,8,2010,0.0,1985,0.0,98028,47.747,-122.24799999999999,2230,7846,1.3333333333333333,0.0,8.12,0.503860915,0.275708061
3/29/2015,667750.0,4,1.0,1430,4080,1.5,0.0,0.0,3,7,1430,0.0,1924,0.0,98105,47.6696,-122.324,1760,4080,4.0,0.0,1.7,0.7068098070000001,0.057455288
9/17/2014,361000.0,3,1.75,2130,8742,1.0,0.0,3.0,3,7,1330,800.0,1955,0.0,98178,47.5057,-122.23100000000001,2380,7448,1.7142857142857142,1.0,8.49,0.044339454,0.383781277
8/22/2014,760000.0,4,3.25,3140,3680,2.0,0.0,0.0,3,10,2310,830.0,2009,0.0,98027,47.5319,-122.07600000000001,2620,2664,1.2307692307692308,1.0,12.71,1.609902531,0.415300639
8/29/2014,475000.0,2,1.0,870,7975,1.0,0.0,2.0,3,7,870,0.0,1946,0.0,98107,47.6698,-122.361,1080,5722,2.0,0.0,0.65,0.914702443,0.108120328
8/27/2014,234000.0,4,2.5,1820,8217,1.0,0.0,0.0,3,7,1120,700.0,1987,0.0,98001,47.26300000000001,-122.242,1310,8217,1.6,1.0,24.44,5.434729989,0.501579779
11/17/2014,234950.0,3,2.0,1510,9153,1.0,0.0,0.0,4,7,1510,0.0,1974,0.0,98001,47.3412,-122.273,1780,9286,1.5,0.0,18.89,2.457120659,0.501579779
2/22/2015,269950.0,2,1.75,1320,7540,1.0,0.0,0.0,3,7,1320,0.0,1968,0.0,98038,47.3634,-122.052,1570,7540,1.1428571428571428,0.0,21.32,13.29293905,0.437399093
1/12/2015,495000.0,3,2.5,1800,7318,2.0,0.0,0.0,3,8,1800,0.0,1989,0.0,98029,47.5747,-122.008,1800,5414,1.2,0.0,14.83,2.297941355,0.240961112
3/18/2015,438000.0,2,1.0,1120,6380,1.0,0.0,0.0,3,7,1120,0.0,1942,1994.0,98115,47.6951,-122.316,1230,6380,2.0,0.0,3.37,1.103452584,0.108257398
12/8/2014,697000.0,4,2.5,3220,6399,2.0,0.0,0.0,3,9,3220,0.0,2004,0.0,98075,47.5883,-121.991,2850,6399,1.6,0.0,15.48,3.394793215,0.240961112
3/10/2015,212625.0,2,1.0,960,5000,1.0,0.0,0.0,3,6,960,0.0,1951,0.0,98126,47.5188,-122.37200000000001,930,5000,2.0,0.0,6.53,1.377157404,0.37433715
11/10/2014,593000.0,5,2.5,2640,4400,1.5,0.0,0.0,5,7,1840,800.0,1925,0.0,98122,47.605,-122.3,1720,4400,2.0,1.0,1.09,0.778692976,0.108728095
12/12/2014,410000.0,4,3.0,2430,7243,2.0,0.0,0.0,3,8,2430,0.0,2003,0.0,98038,47.3533,-122.016,2430,7084,1.3333333333333333,0.0,22.9,14.21392929,0.437399093
6/10/2014,445434.0,2,1.0,1470,7137,1.0,0.0,0.0,3,7,1020,450.0,1941,0.0,98103,47.7008,-122.352,1470,7067,2.0,1.0,2.64,1.271279091,0.153431255
8/11/2014,290700.0,3,2.5,1670,6666,2.0,0.0,0.0,4,7,1670,0.0,1992,0.0,98038,47.3488,-122.03299999999999,1370,6170,1.2,0.0,22.66,14.39085243,0.437399093
1/29/2015,248000.0,4,1.0,1010,7515,1.0,0.0,0.0,4,6,1010,0.0,1955,0.0,98198,47.4174,-122.316,1330,7515,4.0,0.0,13.49,1.151683792,0.498346866
8/20/2014,525000.0,3,1.0,1240,4800,1.0,0.0,0.0,3,7,800,440.0,1951,0.0,98103,47.6563,-122.353,1440,4800,3.0,1.0,0.63,0.400085338,0.080734098
12/12/2014,400000.0,3,1.75,1510,8385,1.0,0.0,0.0,3,7,1510,0.0,1968,0.0,98034,47.7279,-122.195,1570,7480,1.7142857142857142,0.0,8.84,1.905632233,0.128667689
4/8/2015,532000.0,3,1.0,1820,5750,1.0,0.0,0.0,3,7,1120,700.0,1918,0.0,98116,47.5773,-122.383,1500,5750,3.0,1.0,2.95,0.728945746,0.284895858
10/28/2014,159995.0,2,1.0,1000,5026,1.0,0.0,0.0,5,5,760,240.0,1915,0.0,98002,47.297,-122.225,990,5026,2.0,1.0,22.26,5.894352978,0.503535928
11/14/2014,185000.0,3,1.5,1090,9605,1.0,0.0,0.0,4,6,1090,0.0,1969,0.0,98038,47.3609,-122.02799999999999,1160,10487,2.0,0.0,22.14,13.59824953,0.437399093
5/21/2014,430000.0,3,1.0,1150,3000,1.0,0.0,0.0,5,6,1150,0.0,1906,0.0,98103,47.6867,-122.345,1460,3200,3.0,0.0,1.98,0.402150558,0.114063053
5/26/2014,346000.0,4,2.5,2100,3916,2.0,0.0,0.0,3,8,2100,0.0,2009,0.0,98058,47.4324,-122.185,2100,3916,1.6,0.0,13.97,4.876989798,0.44316468
8/4/2014,417000.0,3,1.5,2500,6000,1.5,0.0,0.0,5,7,1730,770.0,1941,1984.0,98106,47.5297,-122.354,1340,5000,2.0,1.0,5.67,2.595512241,0.32871257
6/19/2014,930000.0,5,2.0,3530,9385,1.5,0.0,0.0,3,9,3530,0.0,1925,0.0,98144,47.5774,-122.285,4100,9203,2.5,0.0,2.94,0.089887544,0.185660732
4/23/2015,573300.0,2,1.75,1290,6600,1.0,0.0,2.0,3,7,870,420.0,1951,0.0,98136,47.53100000000001,-122.39,2380,7370,1.1428571428571428,1.0,5.95,0.41667497,0.364245726
6/12/2014,280000.0,1,0.75,420,6720,1.0,0.0,0.0,3,5,420,0.0,1922,0.0,98108,47.552,-122.311,1420,6720,1.3333333333333333,0.0,4.22,1.961226822,0.240217539
12/18/2014,825000.0,4,2.5,2180,4000,2.0,0.0,0.0,3,8,2180,0.0,1920,2005.0,98122,47.6186,-122.288,2660,4000,1.6,0.0,1.56,0.379136851,0.08829758900000001
6/10/2014,307000.0,4,1.0,1150,8184,1.5,0.0,0.0,3,6,1150,0.0,1947,0.0,98155,47.7431,-122.319,990,8184,4.0,0.0,5.93,1.594863275,0.219433267
8/13/2014,595000.0,4,1.75,2000,5100,1.0,0.0,0.0,4,7,1130,870.0,1949,0.0,98117,47.6798,-122.391,1540,5100,2.2857142857142856,1.0,1.29,0.8410198259999999,0.16954090300000002
4/15/2015,528000.0,5,1.75,2780,7786,1.0,0.0,0.0,3,8,1390,1390.0,1966,0.0,98052,47.6694,-122.15700000000001,2130,7918,2.8571428571428568,1.0,8.57,2.233903848,0.13224325
8/22/2014,600000.0,2,1.75,1550,7764,1.0,1.0,4.0,4,8,1550,0.0,1965,1986.0,98070,47.358000000000004,-122.446,1690,11620,1.1428571428571428,0.0,18.14,0.024619093,0.527776771
7/2/2014,782000.0,2,1.5,1570,3600,1.5,0.0,2.0,4,7,1320,250.0,1906,0.0,98119,47.6366,-122.363,2140,3600,1.3333333333333333,1.0,0.67,0.894954775,0.120648243
11/25/2014,488000.0,3,1.0,1600,3200,1.5,0.0,0.0,3,7,1600,0.0,1909,0.0,98103,47.653,-122.331,1860,3420,3.0,0.0,0.68,0.138602433,0.042582166
4/3/2015,320000.0,3,1.0,1630,5000,1.0,0.0,0.0,3,7,930,700.0,1954,0.0,98108,47.5497,-122.295,1630,5480,3.0,1.0,4.51,1.6195940080000002,0.244089171
3/18/2015,153500.0,3,1.0,890,4810,1.0,0.0,0.0,3,6,890,0.0,1910,0.0,98118,47.5153,-122.266,1230,6057,3.0,0.0,7.19,0.418212308,0.32062629800000003
3/19/2015,414500.0,3,1.0,1350,9450,1.0,0.0,0.0,3,7,1350,0.0,1979,0.0,98034,47.7186,-122.236,1460,9461,3.0,0.0,6.97,1.053859454,0.128667689
4/6/2015,425000.0,2,1.0,1090,6000,1.0,0.0,0.0,3,7,1090,0.0,1922,0.0,98144,47.5886,-122.292,1960,5000,2.0,0.0,2.13,0.328266216,0.15106840800000002
8/5/2014,785000.0,4,2.5,2990,9374,2.0,0.0,0.0,3,9,2990,0.0,2003,0.0,98074,47.6287,-122.024,2440,8711,1.6,0.0,13.88,2.194879422,0.13224325
8/14/2014,248500.0,2,1.0,720,5160,1.0,0.0,0.0,3,6,720,0.0,1949,0.0,98106,47.5274,-122.35700000000001,990,5160,2.0,0.0,5.84,2.28269087,0.337497724
7/23/2014,325000.0,3,2.5,2330,8627,1.0,0.0,0.0,4,7,1480,850.0,1980,0.0,98055,47.4543,-122.21,1940,9607,1.2,1.0,12.1,3.188176477,0.444468731
7/23/2014,272925.0,2,1.0,1280,5728,1.5,0.0,0.0,5,6,1280,0.0,1941,0.0,98028,47.7477,-122.23200000000001,2480,9775,2.0,0.0,8.59,1.158504735,0.275708061
8/26/2014,500000.0,2,2.25,1570,1269,2.0,0.0,0.0,3,9,1280,290.0,2015,0.0,98199,47.6514,-122.385,1570,6000,0.8888888888888888,1.0,0.68,0.333630734,0.14435446
10/20/2014,250000.0,4,1.75,1510,5500,1.5,0.0,0.0,3,7,1510,0.0,1920,0.0,98106,47.535,-122.359,1320,6431,2.2857142857142856,0.0,5.33,1.7730859719999998,0.327041072
9/22/2014,470000.0,4,2.5,2470,8536,2.0,0.0,0.0,3,8,2470,0.0,2002,0.0,98155,47.7699,-122.292,1690,8840,1.6,0.0,8.15,1.552027625,0.293081962
10/1/2014,440000.0,2,1.0,1190,3400,1.0,0.0,0.0,4,7,990,200.0,1917,0.0,98118,47.5539,-122.26799999999999,1180,4000,2.0,1.0,4.74,0.33655324,0.248906416
1/5/2015,299999.0,4,2.5,1981,4828,2.0,0.0,0.0,3,8,1981,0.0,2013,0.0,98092,47.3252,-122.167,1981,3783,1.6,0.0,21.12,7.555655682999999,0.503535928
3/27/2015,255000.0,3,1.75,1590,7810,1.0,0.0,0.0,4,7,1590,0.0,1959,0.0,98002,47.2932,-122.22,1470,7810,1.7142857142857142,0.0,22.57,6.24146884,0.503535928
8/13/2014,415950.0,3,1.75,1150,7700,1.0,0.0,0.0,3,7,1150,0.0,1957,0.0,98008,47.6048,-122.12100000000001,1650,8000,1.7142857142857142,0.0,9.33,0.428925964,0.240961112
8/5/2014,402000.0,5,2.75,2160,7200,1.5,0.0,0.0,3,7,1220,940.0,1955,0.0,98118,47.5576,-122.273,1900,7200,1.8181818181818181,1.0,4.4,0.43127027,0.236312512
9/17/2014,635000.0,2,2.5,2470,8840,2.0,0.0,0.0,4,8,1780,690.0,2001,0.0,98108,47.5693,-122.301,1940,8840,0.8,1.0,3.13,1.144248942,0.188947493
10/8/2014,479000.0,3,2.5,1710,8998,2.0,0.0,0.0,3,8,1710,0.0,1982,0.0,98052,47.7236,-122.11,1710,9859,1.2,0.0,12.08,4.567913751,0.128667689
12/22/2014,462370.0,2,2.25,1860,2670,2.0,0.0,0.0,4,8,1860,0.0,1986,0.0,98006,47.5436,-122.18700000000001,1860,2531,0.8888888888888888,0.0,7.85,0.458699242,0.393844328
5/1/2015,171500.0,3,1.0,1150,6480,1.5,0.0,0.0,4,5,1150,0.0,1946,0.0,98001,47.2642,-122.258,1100,7300,3.0,0.0,24.25,4.688695421,0.501579779
7/15/2014,925000.0,5,3.0,3850,9457,2.0,0.0,0.0,4,9,2910,940.0,1963,0.0,98177,47.727,-122.36200000000001,2830,9608,1.6666666666666667,1.0,4.29,0.52118454,0.230212221
5/13/2014,675000.0,5,3.0,3410,9600,1.0,0.0,0.0,4,8,1870,1540.0,1968,0.0,98052,47.6358,-122.103,2390,9679,1.6666666666666667,1.0,10.27,0.403006942,0.13224325
6/5/2014,359800.0,4,2.5,2390,6426,2.0,0.0,0.0,3,9,2390,0.0,1999,0.0,98092,47.2586,-122.221,2520,6700,1.6,0.0,24.9,6.416220198,0.501579779
5/7/2014,239900.0,3,2.0,1410,7566,1.0,0.0,0.0,3,7,1410,0.0,1985,0.0,98030,47.3674,-122.182,1570,7210,1.5,0.0,18.14,9.31080119,0.503535928
7/10/2014,295000.0,2,1.0,740,4459,1.0,0.0,2.0,3,5,740,0.0,1915,0.0,98116,47.5704,-122.40899999999999,1490,4700,2.0,0.0,4.12,0.082506815,0.32711817600000004
4/21/2015,435000.0,4,2.5,2180,6500,2.0,0.0,0.0,3,7,1410,770.0,1945,0.0,98126,47.5365,-122.37,920,6500,1.6,1.0,5.32,1.207833876,0.333735336
8/20/2014,508000.0,2,1.0,820,5040,1.0,0.0,0.0,3,7,820,0.0,1953,0.0,98199,47.6498,-122.38799999999999,1730,5760,2.0,0.0,0.75,0.496335606,0.146869153
9/16/2014,234500.0,4,2.5,1960,7875,1.0,0.0,0.0,3,7,1220,740.0,1978,0.0,98001,47.3427,-122.274,2030,7650,1.6,1.0,18.78,2.3875328380000003,0.501579779
5/28/2014,355000.0,2,1.0,1270,3200,1.0,0.0,0.0,4,7,960,310.0,1920,0.0,98103,47.6565,-122.348,1410,1320,2.0,1.0,0.53,0.550358433,0.067226288
8/1/2014,230000.0,3,2.0,1710,5200,1.0,0.0,0.0,5,7,1030,680.0,1977,0.0,98042,47.3651,-122.094,1390,5200,1.5,1.0,20.12,10.90466258,0.437399093
2/11/2015,345000.0,3,1.75,1930,9000,1.0,0.0,1.0,4,7,1150,780.0,1951,0.0,98166,47.4539,-122.348,1590,9000,1.7142857142857142,1.0,10.9,0.8798623870000001,0.482974201
5/20/2014,430000.0,3,1.75,1200,4500,1.0,0.0,0.0,5,7,1200,0.0,1906,0.0,98108,47.5553,-122.316,1340,4500,1.7142857142857142,0.0,3.97,2.005184933,0.230920844
5/5/2015,378000.0,4,1.0,1300,6075,1.0,0.0,0.0,5,7,1300,0.0,1954,0.0,98133,47.773,-122.34899999999999,1450,7320,4.0,0.0,7.52,1.743927782,0.304369795
8/8/2014,345000.0,3,2.5,1540,3237,2.0,0.0,0.0,3,7,1540,0.0,1999,0.0,98065,47.5299,-121.87799999999999,1780,3411,1.2,0.0,21.45,8.632513647,0.418648795
3/29/2015,410000.0,2,1.75,870,4000,1.0,0.0,0.0,3,6,870,0.0,1941,0.0,98126,47.5657,-122.376,1420,4000,1.1428571428571428,0.0,3.48,1.229990511,0.272901622
8/22/2014,750000.0,2,2.25,1890,5400,2.0,0.0,0.0,5,8,1610,280.0,1905,0.0,98105,47.6688,-122.31,2820,4860,0.8888888888888888,1.0,2.1,1.100485795,0.046526285
1/22/2015,485000.0,4,1.75,2050,8913,1.0,0.0,0.0,3,7,1330,720.0,1968,0.0,98052,47.6735,-122.15100000000001,1290,8550,2.2857142857142856,1.0,8.95,2.128439211,0.13224325
4/23/2015,1030000.0,3,2.75,2780,4000,2.0,0.0,2.0,5,8,1960,820.0,1904,0.0,98103,47.6565,-122.355,1490,4800,1.0909090909090908,1.0,0.71,0.355258753,0.082402064
10/30/2014,294000.0,5,2.75,2300,7600,1.0,0.0,0.0,4,7,1400,900.0,1969,0.0,98023,47.3084,-122.37200000000001,1750,8500,1.8181818181818181,1.0,20.98,1.328610993,0.507470721
1/2/2015,325000.0,3,1.75,2300,6200,1.0,0.0,0.0,4,7,1150,1150.0,1970,0.0,98198,47.4176,-122.323,1740,6600,1.7142857142857142,1.0,13.44,0.860916095,0.498346866
7/9/2014,443000.0,3,2.25,1920,8223,2.0,0.0,0.0,4,7,1920,0.0,1989,0.0,98011,47.735,-122.20100000000001,1940,7274,1.3333333333333333,0.0,8.94,2.25014494,0.275708061
9/17/2014,325000.0,3,1.0,1150,7486,1.0,0.0,0.0,3,7,1150,0.0,1970,0.0,98034,47.7261,-122.219,1510,7486,3.0,0.0,7.9,1.5050503430000002,0.275708061
1/23/2015,760000.0,4,2.5,3120,8792,2.0,0.0,0.0,4,9,3120,0.0,1992,0.0,98029,47.5699,-121.993,2150,7688,1.6,0.0,15.58,2.922046742,0.393844328
5/15/2014,640000.0,4,2.0,2560,7798,1.0,0.0,0.0,4,7,1890,670.0,1947,0.0,98115,47.6914,-122.296,1330,7798,2.0,1.0,3.69,1.151103347,0.10249801
4/6/2015,415000.0,3,2.0,1410,4303,1.5,0.0,0.0,4,7,1410,0.0,1900,0.0,98108,47.5541,-122.31700000000001,1660,4326,1.5,0.0,4.05,2.090272954,0.234812095
5/12/2014,156000.0,3,1.0,970,8580,1.0,0.0,0.0,3,7,970,0.0,1959,0.0,98003,47.3363,-122.311,1430,11907,3.0,0.0,19.09,1.045593452,0.498346866
9/22/2014,996000.0,3,3.25,3620,8131,2.0,0.0,0.0,4,10,2730,890.0,1988,0.0,98040,47.5776,-122.214,2040,3776,0.9230769230769232,1.0,5.53,0.322644753,0.240961112
3/27/2015,415000.0,2,1.0,880,5100,1.0,0.0,0.0,4,7,880,0.0,1941,0.0,98103,47.693999999999996,-122.346,980,5100,2.0,0.0,2.35,0.724640429,0.12846622800000002
9/26/2014,615000.0,3,1.75,1900,3783,1.5,0.0,0.0,5,7,1110,790.0,1927,0.0,98144,47.5742,-122.315,1530,5098,1.7142857142857142,1.0,2.67,1.416289589,0.187166135
10/7/2014,717000.0,4,2.5,2540,4241,2.0,0.0,0.0,3,8,2540,0.0,2009,0.0,98052,47.7073,-122.11200000000001,3010,4929,1.6,0.0,11.56,3.549218991,0.13224325
3/31/2015,548000.0,4,1.75,1690,7794,1.0,0.0,0.0,3,7,1090,600.0,1968,0.0,98033,47.6888,-122.20299999999999,1380,7325,2.2857142857142856,1.0,7.15,0.647180885,0.128667689
4/1/2015,425000.0,3,1.5,1120,6653,1.0,0.0,0.0,4,7,1120,0.0,1937,0.0,98133,47.7321,-122.334,1580,7355,2.0,0.0,4.96,1.82934547,0.203179473
10/27/2014,325250.0,4,2.75,2130,9339,1.0,0.0,0.0,3,7,1330,800.0,1991,0.0,98198,47.3788,-122.316,2090,7628,1.4545454545454546,1.0,16.14,0.416348621,0.498346866
9/10/2014,249950.0,3,3.0,1790,2003,2.0,0.0,0.0,3,7,1480,310.0,2006,0.0,98108,47.5421,-122.321,1220,4000,1.0,1.0,4.88,2.775002693,0.266762406
9/16/2014,260000.0,4,2.75,2250,7345,1.0,0.0,0.0,4,8,1320,930.0,1984,0.0,98023,47.2895,-122.37,1800,6950,1.4545454545454546,1.0,22.28,1.115890394,0.507470721
6/21/2014,442900.0,4,1.75,1780,2788,1.0,0.0,0.0,4,6,890,890.0,1943,0.0,98199,47.6511,-122.4,1760,5664,2.2857142857142856,1.0,0.8,0.8729552759999999,0.17052989899999998
8/13/2014,365000.0,5,2.75,3260,9253,2.0,0.0,0.0,3,8,3260,0.0,2004,0.0,98042,47.3674,-122.07,2770,8067,1.8181818181818181,0.0,20.6,12.97500121,0.437399093
4/26/2015,780000.0,4,2.5,3180,9603,2.0,0.0,2.0,3,9,3180,0.0,2002,0.0,98155,47.7717,-122.277,2440,15261,1.6,0.0,8.61,1.083599651,0.31285575
2/27/2015,930000.0,3,1.75,2460,4240,1.0,0.0,0.0,4,7,1230,1230.0,1925,0.0,98103,47.6593,-122.337,1700,4240,1.7142857142857142,1.0,0.78,0.688792195,0.055217753
8/18/2014,350000.0,3,1.0,1020,4980,1.0,0.0,0.0,4,7,850,170.0,1941,0.0,98133,47.7039,-122.34,970,4980,3.0,1.0,3.08,1.316559356,0.147433335
12/18/2014,357500.0,3,1.75,1630,9403,1.0,0.0,0.0,3,7,1630,0.0,1983,0.0,98155,47.757,-122.316,1430,8461,1.7142857142857142,0.0,6.87,1.69683627,0.244513474
5/9/2014,330000.0,4,2.5,1940,3784,2.0,0.0,0.0,3,8,1940,0.0,2003,0.0,98058,47.4513,-122.119,1940,4499,1.6,0.0,14.6,5.378713664,0.437399093
2/13/2015,279000.0,3,1.0,1110,6060,1.0,0.0,0.0,3,6,1110,0.0,1949,0.0,98166,47.4705,-122.352,1480,8100,3.0,0.0,9.75,0.7698233390000001,0.451877422
5/30/2014,322000.0,4,2.5,2280,7200,2.0,0.0,0.0,3,8,2280,0.0,1994,0.0,98030,47.3829,-122.20700000000001,2250,7200,1.6,0.0,16.74,5.531927465,0.503535928
4/28/2015,320000.0,2,1.0,850,8400,1.0,0.0,0.0,4,6,850,0.0,1941,0.0,98166,47.4696,-122.359,1280,8400,2.0,0.0,9.83,0.4866419970000001,0.459529104
9/22/2014,400000.0,3,1.75,1560,8456,1.0,0.0,0.0,5,7,1560,0.0,1970,0.0,98028,47.7769,-122.25,2230,13109,1.7142857142857142,0.0,9.61,1.341870884,0.29544035
8/22/2014,412000.0,3,1.0,1000,3844,1.0,0.0,0.0,5,7,900,100.0,1928,0.0,98133,47.7031,-122.34899999999999,1000,3920,3.0,1.0,2.84,1.3549983840000002,0.15213327599999998
4/7/2015,887200.0,3,1.0,1400,5100,1.5,0.0,0.0,3,7,1400,0.0,1900,0.0,98103,47.6677,-122.333,1740,3060,3.0,0.0,1.39,0.437358704,0.065480305
6/24/2014,395000.0,4,1.75,1540,5120,1.0,0.0,0.0,5,6,770,770.0,1943,0.0,98126,47.5359,-122.37200000000001,1080,5120,2.2857142857142856,1.0,5.38,1.112749351,0.337817341
11/19/2014,195000.0,2,1.0,800,5280,1.0,0.0,0.0,5,6,800,0.0,1918,0.0,98022,47.205,-121.995,1240,7670,2.0,0.0,32.03,24.47845095,0.503535928
6/20/2014,390000.0,3,1.0,1160,3750,1.5,0.0,0.0,3,7,1160,0.0,1910,0.0,98106,47.5652,-122.359,1530,3750,3.0,0.0,3.27,1.308447324,0.255680046
11/11/2014,165000.0,3,1.0,1010,7690,1.0,0.0,0.0,4,6,1010,0.0,1958,0.0,98058,47.4501,-122.176,1010,7619,3.0,0.0,13.11,3.967020427,0.437399093
5/8/2015,255000.0,3,1.0,1010,7690,1.0,0.0,0.0,4,6,1010,0.0,1958,0.0,98058,47.4501,-122.176,1010,7619,3.0,0.0,13.11,3.967020427,0.437399093
6/19/2014,505000.0,3,2.5,1610,4611,2.0,0.0,0.0,3,8,1610,0.0,1996,0.0,98029,47.5678,-122.00399999999999,1730,4461,1.2,0.0,15.1,2.39647607,0.393844328
2/23/2015,335750.0,3,3.0,2400,7260,1.0,0.0,0.0,3,7,1440,960.0,1955,0.0,98178,47.5045,-122.251,1060,7200,1.0,1.0,8.15,0.569369903,0.353898265
1/15/2015,719000.0,3,1.75,1800,5816,1.0,0.0,0.0,5,7,900,900.0,1947,0.0,98199,47.6529,-122.40700000000001,1650,5816,1.7142857142857142,1.0,0.94,0.557974792,0.1854941
9/9/2014,796000.0,4,3.25,2110,3000,2.0,0.0,0.0,3,8,2110,0.0,2001,0.0,98115,47.6769,-122.32799999999999,1780,4000,1.2307692307692308,0.0,2.06,0.170834023,0.080350611
4/8/2015,95000.0,2,1.0,960,7000,1.0,0.0,0.0,3,4,960,0.0,1918,0.0,98198,47.3864,-122.307,1850,8120,2.0,0.0,15.65,0.920528098,0.498346866
5/29/2014,525000.0,3,3.0,2600,5238,1.5,0.0,3.0,3,9,1890,710.0,1989,0.0,98198,47.3448,-122.32700000000001,2220,4853,1.0,1.0,18.45,0.087668298,0.498346866
4/20/2015,410000.0,3,1.0,1410,5000,1.0,0.0,0.0,3,6,980,430.0,1925,0.0,98116,47.5769,-122.397,1410,5000,3.0,1.0,3.41,0.50245122,0.305051425
4/3/2015,325000.0,2,1.5,1180,834,3.0,0.0,0.0,3,8,1180,0.0,2009,0.0,98133,47.7074,-122.35600000000001,1180,1207,1.3333333333333333,0.0,3.01,1.146575692,0.17102915600000002
9/23/2014,350000.0,3,2.25,1840,9929,1.0,0.0,0.0,3,7,1200,640.0,1987,0.0,98028,47.7408,-122.236,1710,9929,1.3333333333333333,1.0,8.1,1.207488675,0.275708061
10/27/2014,1050000.0,4,2.25,2630,4000,2.0,0.0,0.0,5,9,1810,820.0,1909,0.0,98102,47.6393,-122.31700000000001,2370,4700,1.7777777777777777,1.0,1.45,0.240835315,0.045385885
4/8/2015,234950.0,2,2.5,1720,3132,2.0,0.0,0.0,3,8,1720,0.0,1999,0.0,98042,47.3728,-122.15700000000001,1740,4220,0.8,0.0,18.25,9.195476416,0.503535928
3/20/2015,410000.0,4,1.75,2320,7500,1.0,0.0,0.0,3,7,1220,1100.0,1955,0.0,98133,47.7574,-122.34299999999999,2230,7500,2.2857142857142856,1.0,6.51,1.68826859,0.268763476
4/17/2015,625000.0,3,1.75,1840,5664,2.0,0.0,0.0,3,7,1270,570.0,1948,0.0,98115,47.6899,-122.28299999999999,1480,5664,1.7142857142857142,1.0,4.02,0.605482382,0.113981643
5/19/2014,485000.0,3,1.75,2200,7706,2.0,0.0,2.0,3,7,2200,0.0,1908,1988.0,98198,47.3878,-122.32600000000001,1170,70973,1.7142857142857142,0.0,15.49,0.050996784,0.498346866
10/2/2014,685000.0,4,2.75,1660,5150,1.5,0.0,0.0,5,7,1280,380.0,1928,0.0,98117,47.6835,-122.36200000000001,1490,4017,1.4545454545454546,1.0,1.36,0.893102333,0.136582638
10/16/2014,242050.0,3,2.5,2170,9900,1.0,0.0,0.0,3,7,1690,480.0,1980,0.0,98038,47.3634,-122.031,1420,10614,1.2,1.0,21.91,13.40582793,0.437399093
9/22/2014,770000.0,3,3.25,3310,5000,2.0,0.0,0.0,3,9,3310,0.0,2006,0.0,98029,47.5558,-122.001,2670,4907,0.9230769230769232,0.0,15.43,2.609593672,0.415300639
4/28/2015,557000.0,2,1.5,1450,3840,1.0,0.0,0.0,3,7,950,500.0,1947,0.0,98117,47.684,-122.381,1450,3840,1.3333333333333333,1.0,1.33,1.211540003,0.16699571300000002
3/10/2015,194000.0,4,2.0,1760,7700,1.0,0.0,0.0,4,7,1760,0.0,1962,0.0,98003,47.3299,-122.318,1870,7316,2.0,0.0,19.5,1.199982185,0.498346866
11/24/2014,720000.0,3,2.5,3170,7187,2.0,0.0,0.0,3,9,3170,0.0,2005,0.0,98033,47.6934,-122.166,2790,7336,1.2,0.0,8.87,2.026192201,0.128667689
3/25/2015,449000.0,2,1.0,1250,4576,1.0,0.0,0.0,3,6,1040,0.0,1925,0.0,98118,47.5387,-122.266,1550,5000,2.0,0.0,5.71,0.22063299100000006,0.273299647
7/1/2014,406000.0,4,1.0,1580,8475,1.5,0.0,2.0,4,7,1580,0.0,1928,0.0,98178,47.5104,-122.25399999999999,1700,5650,4.0,0.0,7.72,0.290159793,0.340251323
10/23/2014,574800.0,3,1.5,1630,2946,1.5,0.0,0.0,4,8,1630,0.0,1932,0.0,98115,47.6865,-122.31,1550,3800,2.0,0.0,3.04,0.955913968,0.087062346
4/20/2015,309000.0,4,2.0,2240,9240,1.0,0.0,0.0,3,7,1120,1120.0,1968,0.0,98032,47.3666,-122.288,2040,8250,2.0,1.0,17.07,1.684131438,0.501579779
3/17/2015,525000.0,3,1.5,1940,5625,1.0,0.0,0.0,4,7,1440,500.0,1941,0.0,98117,47.6818,-122.38799999999999,1460,5500,2.0,1.0,1.33,0.986038917,0.169208983
7/18/2014,419000.0,3,2.5,1970,4058,2.0,0.0,0.0,3,7,1970,0.0,2004,0.0,98065,47.5308,-121.853,2340,4067,1.2,0.0,22.57,9.74487872,0.418648795
